"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/20/2025","AQS","490353015","1","9","ug/m3 LC","50","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/21/2025","AQS","490353015","1","8.4","ug/m3 LC","47","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/22/2025","AQS","490353015","1","7.5","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/23/2025","AQS","490353015","1","8","ug/m3 LC","44","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/24/2025","AQS","490353015","1","6.2","ug/m3 LC","34","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/25/2025","AQS","490353015","1","4.9","ug/m3 LC","27","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/26/2025","AQS","490353015","1","5.3","ug/m3 LC","29","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/27/2025","AQS","490353015","1","6.2","ug/m3 LC","34","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/28/2025","AQS","490353015","1","10","ug/m3 LC","53","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/29/2025","AQS","490353015","1","13.9","ug/m3 LC","60","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/30/2025","AQS","490353015","1","9.9","ug/m3 LC","52","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/31/2025","AQS","490353015","1","9","ug/m3 LC","50","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/01/2025","AQS","490353015","1","8.4","ug/m3 LC","47","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/02/2025","AQS","490353015","1","8.4","ug/m3 LC","47","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/03/2025","AQS","490353015","1","9.6","ug/m3 LC","52","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/04/2025","AQS","490353015","1","7.4","ug/m3 LC","41","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/05/2025","AQS","490353015","1","6.9","ug/m3 LC","38","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/06/2025","AQS","490353015","1","6","ug/m3 LC","33","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/07/2025","AQS","490353015","1","4.7","ug/m3 LC","26","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/08/2025","AQS","490353015","1","5.1","ug/m3 LC","28","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/09/2025","AQS","490353015","1","3.9","ug/m3 LC","22","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/10/2025","AQS","490353015","1","5.1","ug/m3 LC","28","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/11/2025","AQS","490353015","1","4.8","ug/m3 LC","27","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/12/2025","AQS","490353015","1","6.2","ug/m3 LC","34","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/13/2025","AQS","490353015","1","8.1","ug/m3 LC","45","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/14/2025","AQS","490353015","1","8.2","ug/m3 LC","46","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/16/2025","AQS","490353015","1","5.6","ug/m3 LC","31","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/17/2025","AQS","490353015","1","5.7","ug/m3 LC","32","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/18/2025","AQS","490353015","1","7.6","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/19/2025","AQS","490353015","1","7.5","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/20/2025","AQS","490353015","1","3.9","ug/m3 LC","22","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/21/2025","AQS","490353015","1","3.8","ug/m3 LC","21","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/22/2025","AQS","490353015","1","3.5","ug/m3 LC","19","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/23/2025","AQS","490353015","1","4.2","ug/m3 LC","23","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/24/2025","AQS","490353015","1","3.4","ug/m3 LC","19","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/25/2025","AQS","490353015","1","5.9","ug/m3 LC","33","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/26/2025","AQS","490353015","1","7.2","ug/m3 LC","40","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/27/2025","AQS","490353015","1","5.5","ug/m3 LC","31","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/28/2025","AQS","490353015","1","2.7","ug/m3 LC","15","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/29/2025","AQS","490353015","1","3.7","ug/m3 LC","21","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"09/30/2025","AQS","490353015","1","2.5","ug/m3 LC","14","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/01/2025","AQS","490353015","1","4.8","ug/m3 LC","27","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/02/2025","AQS","490353015","1","4.4","ug/m3 LC","24","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/03/2025","AQS","490353015","1","3.7","ug/m3 LC","21","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/04/2025","AQS","490353015","1","2.3","ug/m3 LC","13","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/05/2025","AQS","490353015","1","4","ug/m3 LC","22","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/06/2025","AQS","490353015","1","6","ug/m3 LC","33","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/07/2025","AQS","490353015","1","7.5","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/08/2025","AQS","490353015","1","8.2","ug/m3 LC","46","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/09/2025","AQS","490353015","1","4.4","ug/m3 LC","24","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/10/2025","AQS","490353015","1","2.9","ug/m3 LC","16","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/11/2025","AQS","490353015","1","2.1","ug/m3 LC","12","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/12/2025","AQS","490353015","1","2.3","ug/m3 LC","13","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/13/2025","AQS","490353015","1","2.7","ug/m3 LC","15","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/14/2025","AQS","490353015","1","4.6","ug/m3 LC","26","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/15/2025","AQS","490353015","1","4.7","ug/m3 LC","26","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/16/2025","AQS","490353015","1","2.4","ug/m3 LC","13","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/17/2025","AQS","490353015","1","4.7","ug/m3 LC","26","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/18/2025","AQS","490353015","1","4.2","ug/m3 LC","23","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/19/2025","AQS","490353015","1","3.2","ug/m3 LC","18","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/20/2025","AQS","490353015","1","2.5","ug/m3 LC","14","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/21/2025","AQS","490353015","1","5.6","ug/m3 LC","31","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/22/2025","AQS","490353015","1","8.9","ug/m3 LC","49","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/23/2025","AQS","490353015","1","11.4","ug/m3 LC","55","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"10/24/2025","AQS","490353015","1","8.8","ug/m3 LC","49","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
